744	1570	1570	1570	11	0	1	0	0
745	1584	1584	1584	11	0	1	1	0
746	1591	1591	1591	11	0	1	1	0
747	1592	0	0	11	0	0	1	0
748	1597	1597	1597	11	0	0	1	0
749	1619	0	0	11	1	0	0	0
750	1621	1621	1621	11	0	1	0	0
751	1622	0	0	11	0	0	0	1
752	130	130	130	12	0	1	0	0
753	132	132	132	4	0	1	0	0
754	161	0	0	12	0	0	0	1
755	162	0	0	12	0	0	0	1
756	188	188	188	12	0	1	0	0
757	296	296	296	4	0	1	0	0
758	408	0	0	12	0	0	0	1
759	485	0	0	12	0	0	0	1
760	486	486	486	12	0	0	1	0
761	490	490	490	4	0	1	0	0
762	498	498	498	12	0	1	0	0
763	504	0	0	12	0	0	0	1
764	505	0	0	12	0	0	0	1
765	507	0	0	12	0	0	1	1
766	508	508	508	12	0	1	0	0
767	542	542	542	12	0	1	0	0
768	550	550	550	4	0	1	0	0
769	556	0	0	12	0	0	1	0
770	601	0	0	12	0	0	0	1
771	693	0	0	12	1	0	0	0
772	714	714	714	12	0	1	0	0
773	716	716	716	4	0	1	0	0
774	726	726	726	12	0	1	0	1
775	733	733	733	12	0	1	0	0
776	738	738	738	12	0	1	1	0
777	812	0	0	12	1	0	0	0
778	856	856	856	12	0	1	0	0
779	889	889	889	12	0	1	0	1
780	1041	0	0	12	0	0	0	1
781	1157	1157	1157	12	0	1	0	1
782	1167	1167	1167	4	0	1	0	1
783	1180	1180	1180	12	0	1	0	0
784	1216	0	0	2	0	0	0	1
785	1217	0	0	2	0	0	0	1
786	1232	1232	1232	2	0	1	0	1
787	1233	0	0	2	0	0	0	1
788	1294	1294	1294	12	0	1	0	0
789	1305	1305	1305	4	0	1	0	0
790	1325	1325	1325	4	0	1	0	0
791	1342	1342	1342	12	0	1	0	0
792	1343	1343	1343	4	0	1	0	0
793	1480	1480	1480	4	0	1	0	0
794	1547	1547	1547	12	0	1	0	1
795	2	2	2	13	0	1	0	0
796	6	6	6	13	0	1	1	0
797	37	0	0	13	0	0	0	1
798	38	0	0	13	0	0	0	1
799	54	54	54	13	0	1	0	1
800	55	0	0	13	0	0	0	1
801	60	60	60	13	0	1	0	0
802	68	0	0	13	0	0	0	1
803	69	0	0	13	0	0	0	1
804	70	0	0	13	0	0	0	1
805	75	75	75	13	0	1	0	0
806	78	78	78	13	0	1	0	0
807	84	84	84	14	0	1	0	0
808	96	96	96	14	0	0	0	1
809	98	98	98	13	0	1	0	0
810	122	122	122	13	0	1	0	0
811	0	0	0	1	0	0	0	0
812	140	140	140	13	0	1	0	0
813	163	163	163	6	0	1	1	1
814	207	0	0	13	0	0	0	1
815	209	209	209	13	0	1	0	0
816	215	215	215	13	0	1	0	1
817	232	232	232	13	0	1	0	0
818	239	0	0	13	0	0	0	1
819	240	0	0	13	0	0	0	1
820	275	275	275	13	0	1	0	0
821	307	307	307	13	0	1	0	0
822	317	317	317	13	0	1	0	0
823	336	336	336	13	0	1	0	0
824	337	0	0	13	0	0	0	1
825	339	0	0	13	0	0	0	1
826	352	352	352	13	0	1	0	0
827	353	0	0	7	0	0	0	1
828	461	461	461	13	0	1	0	0
829	492	492	492	13	0	1	0	0
830	500	500	500	13	0	1	0	0
831	510	510	510	13	0	0	0	1
832	586	586	586	13	0	1	1	0
833	593	0	0	13	0	0	1	0
834	759	0	0	13	0	0	1	0
835	760	0	0	13	0	0	1	0
836	767	767	767	13	0	1	0	0
837	809	809	809	13	0	1	0	0
838	825	825	825	13	0	1	0	0
839	837	837	837	13	0	1	1	0
840	855	855	855	13	0	1	0	1
841	913	913	913	13	0	1	0	0
842	968	0	0	13	0	0	0	1
843	1006	1006	1006	13	1	1	1	1
844	1066	1066	1066	13	0	1	0	0
845	1098	0	0	13	0	0	1	0
846	1142	1142	1142	13	0	1	0	0
847	1146	1146	1146	14	0	0	0	1
848	1147	0	0	14	0	0	0	1
849	1204	1204	1204	6	0	1	0	0
850	1228	1228	1228	6	0	1	0	0
851	1247	1247	1247	13	1	0	0	1
852	1289	1289	1289	13	0	1	0	0
853	1290	0	0	13	0	0	0	1
854	1302	1302	1302	13	0	1	0	0
855	1308	1308	1308	13	0	1	0	0
856	1309	1309	1309	4	0	1	0	0
857	1344	1344	1344	13	0	1	0	0
858	1375	1375	1375	13	0	1	0	0
859	1401	1401	1401	13	0	1	0	0
860	1407	0	0	6	0	0	1	0
861	1408	0	0	6	0	0	1	0
862	1409	1409	1409	6	0	0	1	0
863	1448	1448	1448	13	0	1	1	0
864	1449	0	0	13	0	0	0	1
865	1463	0	0	13	0	0	0	1
866	1467	1467	1467	13	0	1	0	0
867	1508	1508	1508	13	0	0	0	1
868	1509	0	0	13	0	0	0	1
869	1517	0	0	13	0	0	0	1
870	1518	0	0	13	0	0	0	1
871	1546	1546	1546	20	0	1	0	0
872	1555	1555	1555	13	0	1	0	0
873	1558	1558	1558	13	0	1	0	0
874	13	13	13	4	0	1	0	1
875	16	0	0	9	0	0	0	1
876	0	0	0	0	0	0	0	0
877	67	0	0	14	0	0	0	1
878	150	150	150	14	0	0	0	1
879	222	222	222	14	0	1	0	0
880	223	223	223	14	0	0	0	1
881	224	0	0	14	0	0	0	1
882	225	225	225	14	0	1	1	1
883	288	0	0	14	0	0	0	1
884	289	0	0	14	0	0	0	1
885	305	305	305	14	0	1	0	0
886	340	0	0	14	0	0	0	1
887	377	377	377	14	0	1	0	0
888	460	460	460	14	0	1	1	0
889	476	476	476	4	0	1	0	0
890	479	479	479	5	0	1	0	0
891	512	512	512	4	0	1	0	0
892	515	515	515	14	0	1	0	0
893	516	516	516	14	0	0	1	0
894	517	0	0	14	0	0	1	0
895	518	0	0	14	0	0	1	0
896	526	526	526	4	0	1	0	0
897	562	562	562	14	0	0	0	1
898	563	0	0	14	0	0	0	1
899	568	568	568	14	0	1	0	0
900	569	569	569	14	0	1	0	1
901	570	0	0	14	0	0	0	1
902	572	0	0	14	0	0	0	1
903	573	0	0	14	0	0	0	1
904	602	602	602	14	0	0	0	1
905	604	0	0	14	0	0	1	0
906	607	607	607	14	0	1	0	0
907	609	609	609	14	0	1	0	0
908	686	686	686	15	0	0	1	0
909	717	0	0	14	1	0	0	0
910	742	742	742	20	0	1	0	1
911	770	770	770	14	0	1	0	1
912	786	786	786	4	0	1	0	0
913	822	0	0	14	0	0	1	0
914	823	823	823	14	0	0	1	0
915	824	0	0	14	0	0	1	0
916	833	833	833	4	0	1	0	0
917	846	0	0	4	0	0	0	1
918	977	977	977	14	0	1	0	0
919	1005	1005	1005	4	0	1	0	0
920	1075	1075	1075	14	0	1	0	0
921	1085	1085	1085	14	0	1	0	0
922	1126	1126	1126	14	0	1	0	0
923	1127	1127	1127	14	0	1	0	0
924	1130	0	0	4	0	0	0	1
925	1163	1163	1163	4	0	1	0	0
926	1176	0	0	14	0	0	0	1
927	1229	1229	1229	14	0	1	0	0
928	1258	0	0	14	0	0	0	1
929	1259	0	0	14	0	0	0	1
930	1311	0	0	14	0	0	1	0
931	1348	1348	1348	14	0	1	0	0
932	1349	1349	1349	14	0	1	0	0
933	1357	1357	1357	14	0	0	1	1
934	1400	1400	1400	4	0	1	0	0
935	1466	0	0	14	0	0	1	0
936	1468	1468	1468	14	0	1	0	1
937	1474	1474	1474	14	0	1	1	1
938	1514	0	0	14	0	0	0	1
939	1529	1529	1529	14	0	0	0	1
940	1530	1530	1530	14	0	1	0	0
941	1531	1531	1531	14	0	1	0	0
942	1552	1552	1552	14	0	1	0	0
943	1588	1588	1588	14	0	1	0	0
944	1589	1589	1589	4	0	1	0	0
945	27	0	0	15	0	0	0	1
946	61	0	0	15	0	0	0	1
947	91	91	91	15	0	1	1	1
948	92	92	92	15	0	1	0	0
949	93	0	0	15	0	0	0	1
950	160	160	160	15	0	1	0	0
951	241	0	0	15	0	0	0	1
952	242	0	0	15	0	0	0	1
953	277	0	0	15	0	0	0	1
954	278	0	0	15	0	0	0	1
955	286	286	286	15	0	1	0	0
956	287	287	287	15	0	1	0	0
957	290	290	290	15	0	1	0	0
958	318	0	0	15	0	0	1	1
959	342	0	0	15	0	0	0	1
960	0	0	0	0	0	0	0	0
961	387	0	0	15	0	0	0	1
962	388	388	388	15	0	1	0	0
963	389	0	0	15	0	0	0	1
964	390	390	390	15	0	1	0	0
965	430	0	0	15	0	0	0	1
966	431	431	431	15	0	1	0	0
967	434	434	434	15	0	1	0	0
968	443	443	443	15	0	1	0	0
969	0	0	0	0	0	0	0	0
970	545	545	545	15	0	1	0	0
971	574	0	0	6	0	0	0	1
972	600	600	600	15	0	1	0	0
973	0	0	0	1	0	0	0	0
974	624	0	0	4	0	0	0	1
975	625	625	625	6	0	1	0	0
976	638	638	638	4	0	0	0	1
977	656	0	0	15	1	0	0	0
978	671	0	0	15	0	0	1	0
979	672	0	0	15	0	0	1	0
980	680	0	0	15	0	0	0	1
981	681	0	0	15	0	0	0	1
982	684	684	684	15	0	1	0	0
983	685	685	685	15	0	1	0	0
984	687	0	0	15	0	0	1	0
985	719	719	719	15	0	1	0	0
986	727	0	0	15	0	0	0	1
987	728	728	728	20	0	1	0	0
988	729	0	0	20	0	0	0	1
989	730	0	0	20	0	0	0	1
990	773	0	0	4	0	0	0	1
991	794	794	794	15	0	1	1	0
992	795	0	0	15	0	0	1	0
993	799	799	799	15	0	1	0	0
994	821	821	821	15	0	1	1	0
995	874	874	874	15	0	1	1	0
996	888	0	0	15	0	0	0	1
997	890	0	0	15	0	0	1	1
998	894	894	894	15	0	1	1	0
999	0	0	0	0	0	0	0	0
1000	897	0	0	15	0	0	0	1
1001	898	0	0	15	0	0	0	1
1002	899	0	0	15	0	0	0	1
1003	900	900	900	15	0	1	0	0
1004	903	903	903	15	0	1	1	0
1005	0	0	0	0	0	0	0	0
1006	910	910	910	15	0	1	1	1
1007	911	911	911	15	0	1	1	1
1008	918	918	918	15	0	1	0	0
1009	933	933	933	15	0	0	0	1
1010	958	958	958	15	0	1	1	1
1011	959	959	959	15	0	1	0	0
1012	967	0	0	15	0	0	0	1
1013	1008	1008	1008	20	0	1	0	1
1014	0	0	0	0	0	0	0	0
1015	0	0	0	0	0	0	0	0
1016	0	0	0	0	0	0	0	0
1017	0	0	0	0	0	0	0	0
1018	1070	1070	1070	15	0	1	1	1
1019	1074	1074	1074	15	0	1	0	0
1020	1086	1086	1086	15	0	1	0	1
1021	1103	1103	1103	15	0	0	1	0
1022	1135	1135	1135	15	0	1	0	1
1023	1137	1137	1137	15	0	1	0	0
1024	1138	0	0	15	0	0	0	1
1025	1140	0	0	15	0	0	1	0
1026	1141	0	0	15	0	0	1	0
1027	1161	1161	1161	15	0	1	0	0
1028	1186	0	0	15	0	0	0	1
1029	1195	0	0	20	0	0	0	1
1030	1207	1207	1207	15	0	0	0	1
1031	1222	1222	1222	20	0	1	1	1
1032	1223	0	0	20	0	0	0	1
1033	1239	1239	1239	15	0	1	0	1
1034	1265	1265	1265	15	0	0	1	0
1035	1271	1271	1271	15	0	1	0	0
1036	1278	0	0	15	0	0	0	1
1037	1313	0	0	15	0	0	1	0
1038	1386	1386	1386	15	0	1	1	1
1039	1387	1387	1387	15	0	1	1	0
1040	1457	1457	1457	15	0	1	0	0
1041	1482	1482	1482	15	0	1	0	0
1042	1607	1607	1607	15	0	0	1	0
1043	26	26	26	19	0	1	1	1
1044	118	118	118	4	0	1	0	0
1045	292	0	0	4	0	0	0	1
1046	293	0	0	4	0	0	0	1
1047	338	338	338	20	0	1	0	0
1048	495	0	0	20	0	0	0	1
1049	496	496	496	20	0	1	0	1
1050	596	596	596	5	0	1	0	0
1051	637	0	0	4	0	0	0	1
1052	640	0	0	16	0	0	1	0
1053	641	0	0	16	0	0	1	0
1054	713	713	713	16	0	1	1	1
1055	720	720	720	16	0	1	1	1
1056	721	721	721	16	0	1	1	1
1057	739	739	739	16	0	1	0	0
1058	750	750	750	16	0	1	1	1
1059	752	752	752	16	0	1	1	1
1060	787	0	0	5	0	0	1	0
1061	788	788	788	5	0	0	1	0
1062	789	0	0	5	0	0	1	0
1063	803	0	0	5	0	0	1	0
1064	804	804	804	5	0	0	1	0
1065	805	805	805	5	0	0	1	0
1066	827	827	827	20	0	1	0	0
1067	842	0	0	5	0	0	1	0
1068	843	0	0	5	0	0	1	0
1069	844	0	0	5	0	0	1	0
1070	847	847	847	16	0	0	1	0
1071	848	0	0	16	0	0	1	0
1072	849	0	0	16	0	0	1	0
1073	871	871	871	4	0	1	0	1
1074	872	0	0	4	0	0	0	1
1075	922	922	922	20	0	1	0	0
1076	923	0	0	16	0	0	0	1
1077	924	0	0	16	0	0	0	1
1078	950	0	0	16	0	0	0	1
1079	951	951	951	16	0	1	1	0
1080	952	952	952	16	0	1	1	1
1081	1003	1003	1003	5	0	1	0	0
1082	1038	1038	1038	4	0	0	1	0
1083	1039	0	0	4	0	0	1	0
1084	1042	1042	1042	19	0	1	1	0
1085	1044	1044	1044	16	0	1	0	0
1086	1094	1094	1094	4	0	1	0	1
1087	1095	0	0	4	0	0	0	1
1088	1160	0	0	16	0	0	0	1
1089	1418	1418	1418	16	0	1	0	0
1090	1507	1507	1507	16	0	1	1	1
1091	1527	1527	1527	16	0	1	1	1
1092	1533	0	0	4	0	0	0	1
1093	1534	0	0	4	0	0	0	1
1094	1536	1536	1536	16	0	1	1	1
1095	1537	1537	1537	16	0	1	1	1
1096	1608	1608	1608	16	0	1	1	1
1097	1611	1611	1611	16	0	1	1	1
1098	1612	1612	1612	16	0	1	1	1
1099	1613	1613	1613	16	0	1	1	1
1100	1614	1614	1614	16	0	1	1	1
1101	1618	1618	1618	5	0	1	0	0
1102	1624	1624	1624	16	0	1	0	0
1103	1625	0	0	16	0	0	0	1
1104	1627	1627	1627	16	0	1	0	0
1105	63	0	0	17	1	0	0	0
1106	169	169	169	17	0	1	0	0
1107	182	182	182	17	0	1	0	0
1108	220	0	0	17	0	0	0	1
1109	360	360	360	17	0	1	1	0
1110	361	0	0	17	0	0	0	1
1111	362	0	0	17	0	0	1	0
1112	608	0	0	17	1	0	0	0
1113	614	614	614	17	0	0	1	0
1114	682	682	682	17	0	1	0	0
1115	711	711	711	17	0	1	1	0
1116	712	0	0	17	0	0	0	1
1117	723	0	0	17	1	0	0	0
1118	754	0	0	17	1	0	0	0
1119	757	757	757	15	0	1	0	0
1120	814	0	0	17	1	0	0	0
1121	0	0	0	0	0	0	0	0
1122	885	885	885	17	0	0	1	0
1123	919	0	0	17	1	0	0	0
1124	980	0	0	17	1	0	0	0
1125	993	993	993	15	0	1	0	0
1126	995	995	995	17	0	1	1	0
1127	996	0	0	17	0	0	0	1
1128	1033	0	0	17	0	0	0	1
1129	1040	0	0	17	0	0	0	1
1130	0	0	0	0	0	0	0	0
1131	1210	1210	1210	17	0	1	0	0
1132	1218	1218	1218	15	0	1	0	0
1133	1279	0	0	17	1	0	0	0
1134	1280	1280	1280	15	0	1	0	0
1135	1282	0	0	17	1	0	0	0
1136	1301	0	0	17	1	0	0	0
1137	1306	0	0	17	1	0	0	0
1138	1385	0	0	17	1	0	0	0
1139	1395	0	0	17	1	0	0	0
1140	1412	0	0	17	1	0	0	0
1141	1465	1465	1465	15	0	1	0	0
1142	1510	1510	1510	17	0	1	0	1
1143	1609	1609	1609	17	0	1	0	0
1144	1615	0	0	17	1	0	0	0
1145	1623	1623	1623	15	0	1	0	1
1146	1626	0	0	17	1	0	0	0
1147	344	0	0	18	0	0	1	0
1148	345	0	0	18	0	0	1	0
1149	346	0	0	18	0	0	1	0
1150	348	0	0	18	0	0	1	0
1151	439	439	439	18	0	1	0	0
1152	578	578	578	18	0	1	0	0
1153	629	629	629	18	0	1	0	0
1154	630	0	0	18	0	0	0	1
1155	631	0	0	18	0	0	0	1
1156	632	0	0	18	0	0	1	0
1157	633	633	633	18	0	0	1	0
1158	634	0	0	18	0	0	1	0
1159	746	746	746	18	0	0	0	1
1160	747	747	747	18	0	0	0	1
1161	748	0	0	18	0	0	1	0
1162	749	749	749	18	0	1	0	0
1163	753	753	753	18	0	1	0	0
1164	862	0	0	18	0	0	0	1
1165	863	0	0	18	0	0	0	1
1166	864	864	864	18	0	0	1	0
1167	870	870	870	18	0	1	0	0
1168	946	0	0	18	0	0	0	1
1169	947	0	0	18	0	0	0	1
1170	1298	0	0	18	0	0	1	0
1171	1423	1423	1423	18	0	1	0	0
1172	1484	1484	1484	18	0	1	0	0
1173	1485	0	0	18	0	0	1	0
1174	1486	0	0	18	0	0	0	1
1175	1487	0	0	18	0	0	0	1
1176	28	0	0	19	1	0	0	0
1177	87	0	0	19	0	0	0	1
1178	120	120	120	19	0	1	0	1
1179	147	147	147	9	0	1	0	0
1180	152	152	152	19	0	1	1	1
1181	190	0	0	19	0	0	0	1
1182	211	211	211	19	0	1	1	1
1183	213	213	213	14	0	1	0	0
1184	233	233	233	14	0	1	0	1
1185	246	246	246	19	0	0	0	1
1186	249	249	249	18	0	1	0	1
1187	262	262	262	14	0	1	0	0
1188	263	0	0	19	0	0	0	1
1189	297	297	297	19	0	1	0	0
1190	308	308	308	19	0	1	0	0
1191	319	319	319	19	0	1	0	0
1192	320	320	320	15	0	1	0	0
1193	321	321	321	4	0	1	0	0
1194	323	0	0	19	0	0	0	1
1195	324	0	0	19	0	0	0	1
1196	379	379	379	15	0	1	0	0
1197	382	382	382	4	0	1	0	0
1198	0	0	0	0	0	0	0	0
1199	428	428	428	19	0	1	0	0
1200	472	472	472	6	0	0	0	1
1201	473	0	0	6	0	0	0	1
1202	0	0	0	0	0	0	0	0
1203	519	0	0	19	0	0	1	0
1204	525	525	525	14	0	1	0	0
1205	543	543	543	19	0	0	1	0
1206	560	560	560	19	0	1	1	1
1207	619	0	0	6	0	0	0	1
1208	620	0	0	6	0	0	0	1
1209	653	653	653	18	0	1	0	1
1210	666	0	0	19	1	0	0	0
1211	688	0	0	19	1	0	0	0
1212	690	0	0	19	1	0	0	0
1213	696	0	0	19	1	0	0	0
1214	700	700	700	4	0	1	0	0
1215	715	0	0	19	1	0	0	0
1216	0	0	0	0	0	0	0	0
1217	774	0	0	19	1	0	0	0
1218	813	0	0	19	0	0	1	0
1219	817	817	817	19	0	0	1	0
1220	819	0	0	19	0	1	0	0
1221	820	0	0	19	0	0	0	1
1222	0	0	0	0	0	0	0	0
1223	831	0	0	19	0	0	0	1
1224	851	0	0	19	0	0	0	1
1225	865	865	865	19	0	1	0	0
1226	887	0	0	19	0	0	0	1
1227	914	0	0	19	0	0	0	1
1228	921	0	0	19	1	0	0	0
1229	929	0	0	7	0	0	1	0
1230	930	930	930	19	0	0	0	1
1231	931	931	931	19	0	1	0	0
1232	964	0	0	19	0	0	0	1
1233	971	0	0	19	0	0	0	1
1234	1089	0	0	6	0	0	0	1
1235	1117	1117	1117	19	0	1	0	1
1236	0	0	0	0	0	0	0	0
1237	1155	0	0	19	0	0	0	1
1238	0	0	0	0	0	0	0	0
1239	1175	0	0	9	0	0	0	1
1240	1177	1177	1177	15	0	1	0	0
1241	1188	0	0	19	1	0	0	0
1242	1192	1192	1192	19	0	1	0	0
1243	1201	1201	1201	14	0	1	0	0
1244	1235	1235	1235	19	0	1	0	0
1245	1255	1255	1255	4	0	0	1	0
1246	1297	1297	1297	18	0	1	1	1
1247	1304	0	0	19	1	0	0	0
1248	1337	0	0	11	0	0	0	1
1249	1398	1398	1398	19	0	1	0	0
1250	1413	1413	1413	6	0	1	0	0
1251	1433	1433	1433	19	0	1	0	1
1252	1459	1459	1459	19	0	0	0	1
1253	1471	0	0	14	0	0	0	1
1254	1479	1479	1479	18	0	1	0	0
1255	1545	0	0	4	0	0	0	1
1256	1557	0	0	19	0	1	0	0
1257	1571	1571	1571	19	0	1	0	0
1258	1575	1575	1575	19	0	1	0	0
1259	1620	1620	1620	19	0	1	1	1
1260	402	402	402	10	0	1	0	0
1261	1016	1016	1016	10	0	1	0	0
1262	1340	1340	1340	10	0	1	0	0
1263	42	42	42	6	0	1	0	0
1264	356	356	356	6	0	1	0	0
1265	1572	1572	1572	2	0	1	0	0
1266	1424	1424	1424	19	0	1	0	0
1267	683	0	0	17	0	0	0	1
1268	1281	0	0	17	0	0	0	1
1269	0	0	0	1	0	0	0	0
1270	0	0	0	1	0	0	0	0
1271	0	0	0	1	0	0	0	0
1272	0	0	0	1	0	0	0	0
1273	0	0	0	1	0	0	0	0
1274	0	0	0	1	0	0	0	0
1275	0	0	0	1	0	0	0	0
1276	0	0	0	1	0	0	0	0
1277	0	0	0	1	0	0	0	0
1278	0	0	0	1	0	0	0	0
1279	0	0	0	1	0	0	0	0
1280	0	0	0	1	0	0	0	0
1281	0	0	0	1	0	0	0	0
1282	0	0	0	1	0	0	0	0
1283	0	0	0	0	0	0	0	0
1284	0	0	0	0	0	0	0	0
1285	0	0	0	1	0	0	0	0
1286	0	0	0	0	0	0	0	0
1287	0	0	0	1	0	0	0	0
1288	0	0	0	1	0	0	0	0
1289	0	0	0	1	0	0	0	0
1290	0	0	0	1	0	0	0	0
1291	0	0	0	0	0	0	0	0
1292	0	0	0	1	0	0	0	0
1293	0	0	0	0	0	0	0	0
1294	0	0	0	1	0	0	0	0
1295	0	0	0	1	0	0	0	0
1296	0	0	0	1	0	0	0	0
1297	0	0	0	0	0	0	0	0
1298	0	0	0	1	0	0	0	0
1299	0	0	0	0	0	0	0	0
1300	0	0	0	1	0	0	0	0
1301	0	0	0	1	0	0	0	0
1302	0	0	0	1	0	0	0	0
1303	0	0	0	1	0	0	0	0
1304	0	0	0	1	0	0	0	0
1305	0	0	0	1	0	0	0	0
1306	0	0	0	1	0	0	0	0
1307	0	0	0	1	0	0	0	0
1308	0	0	0	1	0	0	0	0
1309	0	0	0	1	0	0	0	0
1310	0	0	0	1	0	0	0	0
1311	0	0	0	1	0	0	0	0
1312	0	0	0	1	0	0	0	0
1313	0	0	0	0	0	0	0	0
1314	0	0	0	0	0	0	0	0
1315	0	0	0	1	0	0	0	0
1316	0	0	0	1	0	0	0	0
1317	0	0	0	1	0	0	0	0
1318	0	0	0	1	0	0	0	0
1319	0	0	0	1	0	0	0	0
1320	0	0	0	1	0	0	0	0
1321	0	0	0	0	0	0	0	0
1322	0	0	0	0	0	0	0	0
1323	0	0	0	0	0	0	0	0
1324	0	0	0	1	0	0	0	0
1325	0	0	0	1	0	0	0	0
1326	0	0	0	1	0	0	0	0
1327	0	0	0	1	0	0	0	0
1328	0	0	0	0	0	0	0	0
1329	0	0	0	0	0	0	0	0
1330	0	0	0	1	0	0	0	0
1331	0	0	0	1	0	0	0	0
1332	0	0	0	1	0	0	0	0
1333	0	0	0	1	0	0	0	0
1334	0	0	0	1	0	0	0	0
1335	0	0	0	1	0	0	0	0
1336	0	0	0	1	0	0	0	0
1337	0	0	0	1	0	0	0	0
1338	0	0	0	0	0	0	0	0
1339	0	0	0	1	0	0	0	0
1340	0	0	0	1	0	0	0	0
1341	0	0	0	1	0	0	0	0
1342	0	0	0	1	0	0	0	0
1343	0	0	0	1	0	0	0	0
1344	0	0	0	1	0	0	0	0
1345	0	0	0	1	0	0	0	0
1346	0	0	0	0	0	0	0	0
1347	0	0	0	0	0	0	0	0
1348	0	0	0	0	0	0	0	0
1349	0	0	0	1	0	0	0	0
1350	0	0	0	1	0	0	0	0
1351	0	0	0	1	0	0	0	0
1352	0	0	0	1	0	0	0	0
1353	0	0	0	1	0	0	0	0
1354	0	0	0	1	0	0	0	0
1355	0	0	0	1	0	0	0	0
1356	0	0	0	1	0	0	0	0
1357	0	0	0	1	0	0	0	0
1358	0	0	0	1	0	0	0	0
1359	0	0	0	1	0	0	0	0
1360	0	0	0	1	0	0	0	0
1361	0	0	0	1	0	0	0	0
1362	0	0	0	1	0	0	0	0
1363	0	0	0	1	0	0	0	0
1364	0	0	0	1	0	0	0	0
1365	0	0	0	1	0	0	0	0
1366	0	0	0	1	0	0	0	0
1367	0	0	0	1	0	0	0	0
1368	0	0	0	1	0	0	0	0
1369	0	0	0	1	0	0	0	0
1370	0	0	0	1	0	0	0	0
1371	0	0	0	1	0	0	0	0
1372	0	0	0	1	0	0	0	0
1373	0	0	0	1	0	0	0	0
1374	0	0	0	1	0	0	0	0
1375	0	0	0	1	0	0	0	0
1376	0	0	0	1	0	0	0	0
1377	0	0	0	1	0	0	0	0
1378	0	0	0	0	0	0	0	0
1379	0	0	0	0	0	0	0	0
1380	0	0	0	1	0	0	0	0
1381	0	0	0	1	0	0	0	0
1382	0	0	0	1	0	0	0	0
1383	0	0	0	1	0	0	0	0
1384	0	0	0	1	0	0	0	0
1385	0	0	0	0	0	0	0	0
1386	0	0	0	1	0	0	0	0
1387	0	0	0	1	0	0	0	0
1388	0	0	0	1	0	0	0	0
1389	0	0	0	1	0	0	0	0
1390	0	0	0	1	0	0	0	0
1391	0	0	0	1	0	0	0	0
1392	0	0	0	1	0	0	0	0
1393	0	0	0	1	0	0	0	0
1394	0	0	0	0	0	0	0	0
1395	0	0	0	1	0	0	0	0
1396	0	0	0	1	0	0	0	0
1397	0	0	0	1	0	0	0	0
1398	0	0	0	1	0	0	0	0
1399	0	0	0	1	0	0	0	0
1400	0	0	0	0	0	0	0	0
1401	0	0	0	0	0	0	0	0
1402	0	0	0	1	0	0	0	0
1403	0	0	0	1	0	0	0	0
1404	0	0	0	1	0	0	0	0
1405	0	0	0	1	0	0	0	0
1406	0	0	0	1	0	0	0	0
1407	0	0	0	1	0	0	0	0
1408	0	0	0	1	0	0	0	0
1409	0	0	0	1	0	0	0	0
1410	0	0	0	1	0	0	0	0
1411	0	0	0	1	0	0	0	0
1412	0	0	0	1	0	0	0	0
1413	0	0	0	1	0	0	0	0
1414	0	0	0	1	0	0	0	0
1415	0	0	0	1	0	0	0	0
1416	0	0	0	1	0	0	0	0
1417	0	0	0	1	0	0	0	0
1418	0	0	0	1	0	0	0	0
1419	0	0	0	1	0	0	0	0
1420	0	0	0	1	0	0	0	0
1421	0	0	0	1	0	0	0	0
1422	0	0	0	1	0	0	0	0
1423	0	0	0	1	0	0	0	0
1424	0	0	0	1	0	0	0	0
1425	0	0	0	1	0	0	0	0
1426	0	0	0	1	0	0	0	0
1427	0	0	0	1	0	0	0	0
1428	0	0	0	1	0	0	0	0
1429	0	0	0	1	0	0	0	0
1430	0	0	0	1	0	0	0	0
1431	0	0	0	1	0	0	0	0
1432	0	0	0	1	0	0	0	0
1433	0	0	0	1	0	0	0	0
1434	0	0	0	1	0	0	0	0
1435	0	0	0	1	0	0	0	0
1436	0	0	0	0	0	0	0	0
1437	0	0	0	1	0	0	0	0
1438	0	0	0	1	0	0	0	0
1439	0	0	0	1	0	0	0	0
1440	0	0	0	0	0	0	0	0
1441	0	0	0	0	0	0	0	0
1442	0	0	0	1	0	0	0	0
1443	0	0	0	1	0	0	0	0
1444	0	0	0	1	0	0	0	0
1445	0	0	0	0	0	0	0	0
1446	0	0	0	1	0	0	0	0
1447	0	0	0	1	0	0	0	0
1448	0	0	0	0	0	0	0	0
1449	0	0	0	0	0	0	0	0
1450	0	0	0	1	0	0	0	0
1451	0	0	0	1	0	0	0	0
1452	0	0	0	1	0	0	0	0
1453	0	0	0	1	0	0	0	0
1454	0	0	0	1	0	0	0	0
1455	0	0	0	1	0	0	0	0
1456	0	0	0	0	0	0	0	0
1457	0	0	0	1	0	0	0	0
1458	0	0	0	1	0	0	0	0
1459	0	0	0	1	0	0	0	0
1460	0	0	0	1	0	0	0	0
1461	0	0	0	1	0	0	0	0
1462	0	0	0	1	0	0	0	0
1463	0	0	0	1	0	0	0	0
1464	0	0	0	1	0	0	0	0
1465	0	0	0	1	0	0	0	0
1466	0	0	0	1	0	0	0	0
1467	0	0	0	1	0	0	0	0
1468	0	0	0	1	0	0	0	0
1469	0	0	0	1	0	0	0	0
1470	0	0	0	1	0	0	0	0
1471	0	0	0	1	0	0	0	0
